2R 5754045 5756045
2R 5756634 5758634
2R 5809563 5811563
2R 5824572 5826572
2R 5830485 5832485
2R 5832674 5834674
2R 5839482 5841482
2R 5843444 5845444
2R 5852635 5854635
2R 5861927 5863927
2R 5888076 5890076
2R 5894825 5896825
2R 5902691 5904691
2R 5909444 5911444
2R 5922278 5924278
2R 5939557 5941557
2R 6010694 6012694
2R 6048184 6050184
2R 6055812 6057812
2R 6063183 6065183
2R 6065963 6067963
2R 6074899 6076899
2R 6078850 6080850
2R 6091240 6093240
2R 6106962 6108962
2R 6112697 6114697
2R 6116979 6118979
2R 6125255 6127255
2R 6151354 6153354
2R 6228125 6230125
2R 6245630 6247630
2R 6247657 6249657
2R 6253702 6255702
2R 6258972 6260972
2R 6261628 6263628
2R 6267689 6269689
2R 6271364 6273364
2R 6276632 6278632
2R 6279366 6281366
2R 6288921 6290921
2R 6302290 6304290
2R 6326059 6328059
2R 6340101 6342101
2R 6344441 6346441
2R 6538895 6540895
2R 6542451 6544451
2R 6546242 6548242
2R 6555896 6557896
2R 6558936 6560936
2R 6563421 6565421
2R 6570405 6572405
2R 6578524 6580524
2R 6587512 6589512
2R 6638670 6640670
2R 6647406 6649406
2R 6656643 6658643
2R 6670218 6672218
2R 6676778 6678778
2R 6686042 6688042
2R 6695025 6697025
2R 6738341 6740341
2R 6754576 6756576
2R 6787492 6789492
2R 6794786 6796786
2R 6798331 6800331
2R 6801768 6803768
2R 6807685 6809685
2R 6810230 6812230
2R 6813595 6815595
2R 6818731 6820731
2R 6832398 6834398
2R 6844427 6846427
2R 6848226 6850226
2R 6851958 6853958
2R 6857326 6859326
2R 6862398 6864398
2R 6864499 6866499
2R 6871086 6873086
2R 6873755 6875755
2R 6883558 6885558
2R 6885727 6887727
2R 6890028 6892028
2R 6911792 6913792
2R 6915288 6917288
2R 6918742 6920742
2R 6928286 6930286
2R 6931296 6933296
2R 6933503 6935503
2R 6937671 6939671
2R 6948804 6950804
2R 6953981 6955981
2R 6958908 6960908
2R 6963763 6965763
2R 6969617 6971617
2R 6983437 6985437
2R 6994803 6996803
2R 6998456 7000456
2R 7014023 7016023
2R 7017618 7019618
2R 7037841 7039841
2R 7043235 7045235
2R 7047791 7049791
2R 7051130 7053130
2R 7055108 7057108
2R 7057870 7059870
2R 7074598 7076598
2R 7078736 7080736
2R 7090852 7092852
2R 7092974 7094974
2R 7185126 7187126
2R 7211469 7213469
2R 7213550 7215550
2R 7276354 7278354
2R 7285967 7287967
2R 7303629 7305629
2R 7317530 7319530
2R 7323238 7325238
2R 7336884 7338884
2R 7360458 7362458
2R 7379204 7381204
2R 7385920 7387920
2R 7395896 7397896
2R 7399076 7401076
2R 7404057 7406057
2R 7409689 7411689
2R 7416707 7418707
2R 7421383 7423383
2R 7424318 7426318
2R 7428240 7430240
2R 7431171 7433171
2R 7434380 7436380
2R 7441306 7443306
2R 7452239 7454239
2R 7456133 7458133
2R 7460731 7462731
2R 7479684 7481684
2R 7486494 7488494
2R 7488838 7490838
2R 7494614 7496614
2R 7514630 7516630
2R 7516800 7518800
2R 7536002 7538002
2R 7545146 7547146
2R 7547846 7549846
2R 7552868 7554868
2R 7593378 7595378
2R 7604990 7606990
2R 7614407 7616407
2R 7621365 7623365
2R 7626726 7628726
2R 7630156 7632156
2R 7633267 7635267
2R 7636111 7638111
2R 7643402 7645402
2R 7670244 7672244
2R 7682050 7684050
2R 7687531 7689531
2R 7707357 7709357
2R 7719082 7721082
2R 7797676 7799676
2R 7802456 7804456
2R 7805976 7807976
2R 7809594 7811594
2R 7813226 7815226
2R 7822202 7824202
2R 7832170 7834170
2R 7840293 7842293
2R 7886681 7888681
2R 7894685 7896685
2R 7896848 7898848
2R 7903784 7905784
2R 7944534 7946534
2R 7956556 7958556
2R 7958755 7960755
2R 7969620 7971620
2R 7975864 7977864
2R 7983388 7985388
2R 7988785 7990785
2R 7993446 7995446
2R 7996517 7998517
2R 8003977 8005977
2R 8010802 8012802
2R 8019786 8021786
2R 8022354 8024354
2R 8089713 8091713
2R 8115878 8117878
2R 8119460 8121460
2R 8133480 8135480
2R 8148566 8150566
2R 8158629 8160629
2R 8162174 8164174
2R 8165621 8167621
2R 8176402 8178402
2R 8205930 8207930
2R 8326053 8328053
2R 8344413 8346413
2R 8347106 8349106
2R 8362150 8364150
2R 8364593 8366593
2R 8380031 8382031
2R 8390270 8392270
2R 8415197 8417197
2R 8418169 8420169
2R 8422735 8424735
2R 8434111 8436111
2R 8441630 8443630
2R 8473879 8475879
2R 8476865 8478865
2R 8485314 8487314
2R 8500160 8502160
2R 8508827 8510827
2R 8536809 8538809
2R 8549617 8551617
2R 8555826 8557826
2R 8584507 8586507
2R 8598544 8600544
2R 8605580 8607580
2R 8607792 8609792
2R 8610848 8612848
2R 8626655 8628655
2R 8631658 8633658
2R 8647219 8649219
2R 8651227 8653227
2R 8661400 8663400
2R 8666075 8668075
2R 8673621 8675621
2R 8690427 8692427
2R 8696831 8698831
2R 8703983 8705983
2R 8710314 8712314
2R 8714464 8716464
2R 8718904 8720904
2R 8721696 8723696
2R 8725521 8727521
2R 8746864 8748864
2R 8754037 8756037
2R 8775536 8777536
2R 8790648 8792648
2R 8797474 8799474
2R 8802668 8804668
2R 8814160 8816160
2R 8844466 8846466
2R 8866763 8868763
2R 8876254 8878254
2R 8889441 8891441
2R 8900844 8902844
2R 8908419 8910419
2R 8917239 8919239
2R 8919903 8921903
2R 8925840 8927840
2R 8932231 8934231
2R 8943354 8945354
2R 8947940 8949940
2R 8955868 8957868
2R 8967798 8969798
2R 8972079 8974079
2R 8976557 8978557
2R 8980804 8982804
2R 8996920 8998920
2R 9003732 9005732
2R 9008112 9010112
2R 9131113 9133113
2R 9154174 9156174
2R 9169430 9171430
2R 9174136 9176136
2R 9179354 9181354
2R 9181372 9183372
2R 9196414 9198414
2R 9199458 9201458
2R 9216913 9218913
2R 9219963 9221963
2R 9253594 9255594
2R 9271918 9273918
2R 9274285 9276285
2R 9287249 9289249
2R 9314679 9316679
2R 9317898 9319898
2R 9359604 9361604
2R 9365594 9367594
2R 9420542 9422542
2R 9450765 9452765
2R 9455934 9457934
2R 9494003 9496003
2R 9497432 9499432
2R 9507106 9509106
2R 9519915 9521915
2R 9528581 9530581
2R 9532198 9534198
2R 9543587 9545587
2R 9563104 9565104
2R 9565394 9567394
2R 9574126 9576126
2R 9582817 9584817
2R 9591644 9593644
2R 9603721 9605721
2R 9610698 9612698
2R 9616261 9618261
2R 9619382 9621382
2R 9623484 9625484
2R 9626254 9628254
2R 9631262 9633262
2R 9639662 9641662
2R 9648702 9650702
2R 9670302 9672302
2R 9675927 9677927
2R 9684751 9686751
2R 9688689 9690689
2R 9714852 9716852
2R 9796647 9798647
2R 9824210 9826210
2R 9826929 9828929
2R 9833357 9835357
2R 9843585 9845585
2R 9868562 9870562
2R 9880172 9882172
2R 9882461 9884461
2R 9891228 9893228
2R 9903504 9905504
2R 9908244 9910244
2R 9914041 9916041
2R 9923617 9925617
2R 9934262 9936262
2R 9959128 9961128
2R 9967213 9969213
2R 9984874 9986874
2R 9988788 9990788
2R 9990826 9992826
2R 9996083 9998083
2R 9999121 10001121
2R 10003713 10005713
2R 10006195 10008195
2R 10017979 10019979
2R 10022336 10024336
2R 10029088 10031088
2R 10033868 10035868
2R 10106348 10108348
2R 10108360 10110360
2R 10199625 10201625
2R 10201691 10203691
2R 10203700 10205700
2R 10208804 10210804
2R 10220794 10222794
2R 10233841 10235841
2R 10245101 10247101
2R 10267373 10269373
2R 10287510 10289510
2R 10290321 10292321
2R 10330554 10332554
2R 10332944 10334944
2R 10337935 10339935
2R 10343199 10345199
2R 10371243 10373243
2R 10405934 10407934
2R 10408475 10410475
2R 10415925 10417925
2R 10434431 10436431
2R 10447689 10449689
2R 10456028 10458028
2R 10499522 10501522
2R 10510097 10512097
2R 10514968 10516968
2R 10520587 10522587
2R 10528354 10530354
2R 10534872 10536872
2R 10536966 10538966
2R 10541240 10543240
2R 10547233 10549233
2R 10549641 10551641
2R 10572349 10574349
2R 10582512 10584512
2R 10589507 10591507
2R 10602461 10604461
2R 10605008 10607008
2R 10609587 10611587
2R 10614144 10616144
2R 10652129 10654129
2R 10665640 10667640
2R 10675995 10677995
2R 10682111 10684111
2R 10690120 10692120
2R 10714553 10716553
2R 10723702 10725702
2R 10728727 10730727
2R 10776578 10778578
2R 10783549 10785549
2R 10800225 10802225
2R 10809208 10811208
2R 10845583 10847583
2R 10855876 10857876
2R 10870359 10872359
2R 10886635 10888635
2R 10902572 10904572
2R 10904803 10906803
2R 10932706 10934706
2R 10946795 10948795
2R 10957521 10959521
2R 10963158 10965158
2R 10969670 10971670
2R 10971777 10973777
2R 10982683 10984683
2R 10989614 10991614
2R 10995148 10997148
2R 10999991 11001991
2R 11012243 11014243
2R 11015075 11017075
2R 11022208 11024208
2R 11044912 11046912
2R 11047613 11049613
2R 11053365 11055365
2R 11055666 11057666
2R 11062895 11064895
2R 11128842 11130842
2R 11188755 11190755
2R 11221364 11223364
2R 11228037 11230037
2R 11232702 11234702
2R 11242201 11244201
2R 11281677 11283677
2R 11285918 11287918
2R 11289599 11291599
2R 11293038 11295038
2R 11300289 11302289
2R 11304760 11306760
2R 11318217 11320217
2R 11331817 11333817
2R 11344350 11346350
2R 11365242 11367242
2R 11382065 11384065
2R 11415505 11417505
2R 11418473 11420473
2R 11434483 11436483
2R 11438131 11440131
2R 11461796 11463796
2R 11482122 11484122
2R 11490695 11492695
2R 11496247 11498247
2R 11505996 11507996
2R 11508017 11510017
2R 11520909 11522909
2R 11532042 11534042
2R 11538163 11540163
2R 11547305 11549305
2R 11591721 11593721
2R 11603196 11605196
2R 11612163 11614163
2R 11617327 11619327
2R 11625372 11627372
2R 11632993 11634993
2R 11638548 11640548
2R 11671311 11673311
2R 11673857 11675857
2R 11678319 11680319
2R 11685900 11687900
2R 11691117 11693117
2R 11701974 11703974
2R 11711177 11713177
2R 11718993 11720993
2R 11736474 11738474
2R 11741335 11743335
2R 11773967 11775967
2R 11780784 11782784
2R 11784947 11786947
2R 11792992 11794992
2R 11797089 11799089
2R 11799890 11801890
2R 11808358 11810358
2R 11816178 11818178
2R 11886282 11888282
2R 11905570 11907570
2R 11919500 11921500
2R 11949908 11951908
2R 11953902 11955902
2R 11966272 11968272
2R 11977665 11979665
2R 11979946 11981946
2R 11982260 11984260
2R 12040903 12042903
2R 12049725 12051725
2R 12066214 12068214
2R 12096878 12098878
2R 12101305 12103305
2R 12107425 12109425
2R 12137549 12139549
2R 12147240 12149240
2R 12187697 12189697
2R 12221218 12223218
2R 12238511 12240511
2R 12242807 12244807
2R 12255997 12257997
2R 12271616 12273616
2R 12273880 12275880
2R 12284158 12286158
2R 12297292 12299292
2R 12316395 12318395
2R 12328710 12330710
2R 12340350 12342350
2R 12345682 12347682
2R 12351959 12353959
2R 12359482 12361482
2R 12388887 12390887
2R 12398241 12400241
2R 12425375 12427375
2R 12434762 12436762
2R 12440072 12442072
2R 12465439 12467439
2R 12479354 12481354
2R 12488523 12490523
2R 12495763 12497763
2R 12500410 12502410
2R 12513320 12515320
2R 12527820 12529820
2R 12572710 12574710
2R 12576638 12578638
2R 12590393 12592393
2R 12603905 12605905
2R 12612025 12614025
2R 12619362 12621362
2R 12629563 12631563
2R 12671703 12673703
2R 12688208 12690208
2R 12692288 12694288
2R 12694583 12696583
2R 12700059 12702059
2R 12708204 12710204
2R 12710624 12712624
2R 12716405 12718405
2R 12721730 12723730
2R 12724660 12726660
2R 12779417 12781417
2R 12792299 12794299
2R 12799618 12801618
2R 12806029 12808029
2R 12848521 12850521
2R 12853474 12855474
2R 12858414 12860414
2R 12861767 12863767
2R 12865842 12867842
2R 12875464 12877464
2R 12878378 12880378
2R 12968825 12970825
2R 12987840 12989840
2R 13003596 13005596
2R 13029481 13031481
2R 13035454 13037454
2R 13048931 13050931
2R 13050969 13052969
2R 13062581 13064581
2R 13067773 13069773
2R 13071079 13073079
2R 13075561 13077561
2R 13087094 13089094
2R 13098175 13100175
2R 13102060 13104060
2R 13107608 13109608
2R 13111732 13113732
2R 13117939 13119939
2R 13122140 13124140
2R 13131122 13133122
2R 13138087 13140087
2R 13148009 13150009
2R 13151287 13153287
2R 13153429 13155429
2R 13155775 13157775
2R 13166078 13168078
2R 13170626 13172626
2R 13178161 13180161
2R 13180531 13182531
2R 13187037 13189037
2R 13202215 13204215
2R 13214249 13216249
2R 13217328 13219328
2R 13221004 13223004
2R 13228523 13230523
2R 13233664 13235664
2R 13255139 13257139
2R 13264452 13266452
2R 13272780 13274780
2R 13281011 13283011
2R 13286124 13288124
2R 13308511 13310511
2R 13323282 13325282
2R 13347146 13349146
2R 13372633 13374633
2R 13441063 13443063
2R 13499439 13501439
2R 13502891 13504891
2R 13510336 13512336
2R 13517432 13519432
2R 13526823 13528823
2R 13529269 13531269
2R 13531829 13533829
2R 13551321 13553321
2R 13669631 13671631
2R 13685630 13687630
2R 13692006 13694006
2R 13759249 13761249
2R 13762204 13764204
2R 13777876 13779876
2R 13791927 13793927
2R 13804850 13806850
2R 13814492 13816492
2R 13825461 13827461
2R 13829419 13831419
2R 13832448 13834448
2R 13836570 13838570
2R 13840036 13842036
2R 13845066 13847066
2R 13851204 13853204
2R 13859046 13861046
2R 13878177 13880177
2R 13882173 13884173
2R 13885940 13887940
2R 13895434 13897434
2R 13901590 13903590
2R 13918758 13920758
2R 13925704 13927704
2R 13948132 13950132
2R 13955175 13957175
2R 13960211 13962211
2R 13966846 13968846
2R 13970731 13972731
2R 13999752 14001752
2R 14003584 14005584
2R 14043771 14045771
2R 14081978 14083978
2R 14088709 14090709
2R 14091414 14093414
2R 14106715 14108715
2R 14132812 14134812
2R 14136905 14138905
2R 14145262 14147262
2R 14147507 14149507
2R 14152391 14154391
2R 14158535 14160535
2R 14188474 14190474
2R 14194318 14196318
2R 14203212 14205212
2R 14208084 14210084
2R 14211005 14213005
2R 14214537 14216537
2R 14230427 14232427
2R 14235669 14237669
2R 14242504 14244504
2R 14247524 14249524
2R 14250272 14252272
2R 14253827 14255827
2R 14260480 14262480
2R 14279045 14281045
2R 14321346 14323346
2R 14359061 14361061
2R 14364767 14366767
2R 14374620 14376620
2R 14385184 14387184
2R 14387867 14389867
2R 14397960 14399960
2R 14417557 14419557
2R 14422442 14424442
2R 14427584 14429584
2R 14434523 14436523
2R 14438013 14440013
2R 14454920 14456920
2R 14460055 14462055
2R 14462564 14464564
2R 14468492 14470492
2R 14471615 14473615
2R 14482698 14484698
2R 14486973 14488973
2R 14531218 14533218
2R 14537380 14539380
2R 14542498 14544498
2R 14549457 14551457
2R 14557666 14559666
2R 14562159 14564159
2R 14564284 14566284
2R 14576307 14578307
2R 14606107 14608107
2R 14610822 14612822
2R 14618764 14620764
2R 14622106 14624106
2R 14640073 14642073
2R 14652049 14654049
2R 14665507 14667507
2R 14668184 14670184
2R 14671503 14673503
2R 14693166 14695166
2R 14703649 14705649
2R 14716515 14718515
2R 14756344 14758344
2R 14758906 14760906
2R 14766937 14768937
2R 14769384 14771384
2R 14778225 14780225
2R 14780410 14782410
2R 14801695 14803695
2R 14811051 14813051
2R 14820332 14822332
2R 14822791 14824791
2R 14834022 14836022
2R 14848006 14850006
2R 14850496 14852496
2R 14872164 14874164
2R 14889580 14891580
2R 14900626 14902626
2R 14919009 14921009
2R 14928404 14930404
2R 14933095 14935095
2R 14943993 14945993
2R 14952098 14954098
2R 14972313 14974313
2R 14984019 14986019
2R 15028790 15030790
2R 15032666 15034666
2R 15049432 15051432
2R 15052262 15054262
2R 15073793 15075793
2R 15078446 15080446
2R 15082860 15084860
2R 15086049 15088049
2R 15093340 15095340
2R 15096727 15098727
2R 15100341 15102341
2R 15133939 15135939
2R 15145547 15147547
2R 15150505 15152505
2R 15154756 15156756
2R 15162561 15164561
2R 15180682 15182682
2R 15183052 15185052
2R 15210532 15212532
2R 15224213 15226213
2R 15227429 15229429
2R 15233436 15235436
2R 15238244 15240244
2R 15302052 15304052
2R 15304329 15306329
2R 15309085 15311085
2R 15402839 15404839
2R 15408357 15410357
2R 15414899 15416899
2R 15428071 15430071
2R 15441372 15443372
2R 15443820 15445820
2R 15456912 15458912
2R 15471592 15473592
2R 15499495 15501495
2R 15504878 15506878
2R 15516544 15518544
2R 15528177 15530177
2R 15539320 15541320
2R 15547462 15549462
2R 15562599 15564599
2R 15595133 15597133
2R 15608860 15610860
2R 15613686 15615686
2R 15615909 15617909
2R 15619926 15621926
2R 15623571 15625571
2R 15627063 15629063
2R 15629396 15631396
2R 15640595 15642595
2R 15647347 15649347
2R 15661259 15663259
2R 15663366 15665366
2R 15677266 15679266
2R 15681971 15683971
2R 15684707 15686707
2R 15711025 15713025
2R 15719331 15721331
2R 15723166 15725166
2R 15728851 15730851
2R 15732257 15734257
2R 15738877 15740877
2R 15742073 15744073
2R 15744083 15746083
2R 15747141 15749141
2R 15749404 15751404
2R 15768465 15770465
2R 15770842 15772842
2R 15773720 15775720
2R 15779941 15781941
2R 15783505 15785505
2R 15793410 15795410
2R 15799096 15801096
2R 15804177 15806177
2R 15820767 15822767
2R 15829291 15831291
2R 15840512 15842512
2R 15846628 15848628
2R 15851571 15853571
2R 15854471 15856471
2R 15857294 15859294
2R 15860080 15862080
2R 15865734 15867734
2R 15873545 15875545
2R 15876068 15878068
2R 15878280 15880280
2R 15881085 15883085
2R 15888723 15890723
2R 15894821 15896821
2R 15901105 15903105
2R 15906419 15908419
2R 15910300 15912300
2R 15920944 15922944
2R 15926292 15928292
2R 15937383 15939383
2R 15943601 15945601
2R 15948854 15950854
2R 15954802 15956802
2R 15961058 15963058
2R 15967311 15969311
2R 15969924 15971924
2R 15976398 15978398
2R 15980045 15982045
2R 15990084 15992084
2R 16030674 16032674
2R 16034520 16036520
2R 16037772 16039772
2R 16040352 16042352
2R 16045982 16047982
2R 16048252 16050252
2R 16055897 16057897
2R 16061363 16063363
2R 16066756 16068756
2R 16069042 16071042
2R 16085125 16087125
2R 16089135 16091135
2R 16094312 16096312
2R 16099856 16101856
2R 16103425 16105425
2R 16116337 16118337
2R 16187567 16189567
2R 16189607 16191607
2R 16200067 16202067
2R 16206907 16208907
2R 16219029 16221029
2R 16224680 16226680
2R 16236545 16238545
2R 16239082 16241082
2R 16259847 16261847
2R 16267953 16269953
2R 16275680 16277680
2R 16284247 16286247
2R 16290973 16292973
2R 16296892 16298892
2R 16305495 16307495
2R 16311154 16313154
2R 16321021 16323021
2R 16327862 16329862
2R 16331431 16333431
2R 16333622 16335622
2R 16337596 16339596
2R 16340493 16342493
2R 16343919 16345919
2R 16371825 16373825
2R 16383949 16385949
2R 16456315 16458315
2R 16466147 16468147
2R 16474732 16476732
2R 16487693 16489693
2R 16535462 16537462
2R 16560666 16562666
2R 16562992 16564992
2R 16565026 16567026
2R 16576488 16578488
2R 16682083 16684083
2R 16688428 16690428
2R 16693082 16695082
2R 16698585 16700585
2R 16706020 16708020
2R 16713432 16715432
2R 16723064 16725064
2R 16729825 16731825
2R 16743448 16745448
2R 16746499 16748499
2R 16749298 16751298
2R 16751362 16753362
2R 16776374 16778374
2R 16794401 16796401
2R 16798592 16800592
2R 16800737 16802737
2R 16814013 16816013
2R 16816478 16818478
2R 16820838 16822838
2R 16828156 16830156
2R 16849756 16851756
2R 16856050 16858050
2R 16904710 16906710
2R 16926251 16928251
2R 16934965 16936965
2R 16965478 16967478
2R 16969834 16971834
2R 17020659 17022659
2R 17045882 17047882
2R 17079639 17081639
2R 17088923 17090923
2R 17118673 17120673
2R 17130683 17132683
2R 17138322 17140322
2R 17141187 17143187
2R 17149463 17151463
2R 17183394 17185394
2R 17188060 17190060
2R 17240365 17242365
2R 17256835 17258835
2R 17259697 17261697
2R 17263965 17265965
2R 17280008 17282008
2R 17294089 17296089
2R 17315610 17317610
2R 17330604 17332604
2R 17336257 17338257
2R 17347648 17349648
2R 17351375 17353375
2R 17361358 17363358
2R 17377692 17379692
2R 17383821 17385821
2R 17391921 17393921
2R 17411052 17413052
2R 17415399 17417399
2R 17432106 17434106
2R 17451551 17453551
2R 17456518 17458518
2R 17463195 17465195
2R 17485633 17487633
2R 17497944 17499944
2R 17509036 17511036
2R 17533738 17535738
2R 17559287 17561287
2R 17595419 17597419
2R 17625484 17627484
2R 17627587 17629587
2R 17636751 17638751
2R 17648482 17650482
2R 17651026 17653026
2R 17672677 17674677
2R 17688512 17690512
2R 17695749 17697749
2R 17700319 17702319
2R 17703750 17705750
2R 17727754 17729754
2R 17731020 17733020
2R 17739622 17741622
2R 17742962 17744962
2R 17757393 17759393
2R 17761450 17763450
2R 17770500 17772500
2R 17772568 17774568
2R 17783717 17785717
2R 17788115 17790115
2R 17791107 17793107
2R 17799358 17801358
2R 17803746 17805746
2R 17806404 17808404
2R 17828495 17830495
2R 17849393 17851393
2R 17869179 17871179
2R 17878221 17880221
2R 17903484 17905484
2R 17910887 17912887
2R 17915330 17917330
2R 17917514 17919514
2R 17935773 17937773
2R 17940038 17942038
2R 17949326 17951326
2R 17984072 17986072
2R 17986627 17988627
2R 18003799 18005799
2R 18008237 18010237
2R 18022032 18024032
2R 18029681 18031681
2R 18038088 18040088
2R 18084954 18086954
2R 18087102 18089102
2R 18121495 18123495
2R 18137372 18139372
2R 18140552 18142552
2R 18163430 18165430
2R 18176983 18178983
2R 18192677 18194677
2R 18196308 18198308
2R 18206639 18208639
2R 18209619 18211619
2R 18250343 18252343
2R 18259228 18261228
2R 18282632 18284632
2R 18319989 18321989
2R 18322367 18324367
2R 18326272 18328272
2R 18328454 18330454
2R 18334417 18336417
2R 18347888 18349888
2R 18350157 18352157
2R 18389544 18391544
2R 18391855 18393855
2R 18394307 18396307
2R 18402679 18404679
2R 18405462 18407462
2R 18410646 18412646
2R 18419255 18421255
2R 18431223 18433223
2R 18458587 18460587
2R 18476915 18478915
2R 18503002 18505002
2R 18505868 18507868
2R 18509843 18511843
2R 18512987 18514987
2R 18562042 18564042
2R 18569955 18571955
2R 18577423 18579423
2R 18625196 18627196
2R 18638772 18640772
2R 18648260 18650260
2R 18659786 18661786
2R 18662308 18664308
2R 18674588 18676588
2R 18693915 18695915
2R 18751104 18753104
2R 18753619 18755619
2R 18784385 18786385
2R 18834353 18836353
2R 18849346 18851346
2R 18852075 18854075
2R 18860584 18862584
2R 18863188 18865188
2R 18885290 18887290
2R 18923972 18925972
2R 18929476 18931476
2R 18940188 18942188
2R 18982718 18984718
2R 19017654 19019654
2R 19020019 19022019
2R 19037869 19039869
2R 19049652 19051652
2R 19067000 19069000
2R 19069980 19071980
2R 19072849 19074849
2R 19080409 19082409
2R 19086570 19088570
2R 19089051 19091051
2R 19092747 19094747
2R 19095437 19097437
2R 19099973 19101973
2R 19105741 19107741
2R 19108951 19110951
2R 19125496 19127496
2R 19127817 19129817
2R 19141541 19143541
2R 19147175 19149175
2R 19149189 19151189
2R 19166579 19168579
2R 19177944 19179944
2R 19185100 19187100
2R 19207058 19209058
2R 19219870 19221870
2R 19223311 19225311
2R 19235694 19237694
2R 19295432 19297432
2R 19316874 19318874
2R 19319895 19321895
2R 19331497 19333497
2R 19334253 19336253
2R 19337739 19339739
2R 19346386 19348386
2R 19383820 19385820
2R 19392436 19394436
2R 19396155 19398155
2R 19404133 19406133
2R 19418012 19420012
2R 19420769 19422769
2R 19433584 19435584
2R 19453771 19455771
2R 19456530 19458530
2R 19470110 19472110
2R 19481593 19483593
2R 19500677 19502677
2R 19515788 19517788
2R 19522873 19524873
2R 19525905 19527905
2R 19532037 19534037
2R 19554587 19556587
2R 19603250 19605250
2R 19611628 19613628
2R 19613707 19615707
2R 19650529 19652529
2R 19662803 19664803
2R 19684598 19686598
2R 19703229 19705229
2R 19715307 19717307
2R 19719050 19721050
2R 19750970 19752970
2R 19794806 19796806
2R 19803321 19805321
2R 19807233 19809233
2R 19821656 19823656
2R 20005160 20007160
2R 20018130 20020130
2R 20031097 20033097
2R 20073628 20075628
2R 20097349 20099349
2R 20099792 20101792
2R 20106038 20108038
2R 20109443 20111443
2R 20112660 20114660
2R 20120913 20122913
2R 20128270 20130270
2R 20131086 20133086
2R 20161097 20163097
2R 20186768 20188768
2R 20201708 20203708
2R 20211584 20213584
2R 20217033 20219033
2R 20237632 20239632
2R 20240237 20242237
2R 20249185 20251185
2R 20253189 20255189
2R 20260618 20262618
2R 20274979 20276979
2R 20314811 20316811
2R 20330937 20332937
2R 20344454 20346454
2R 20349048 20351048
2R 20351692 20353692
2R 20364722 20366722
2R 20391642 20393642
2R 20417868 20419868
2R 20426780 20428780
2R 20436620 20438620
2R 20438689 20440689
2R 20468515 20470515
2R 20502694 20504694
2R 20505444 20507444
2R 20523930 20525930
2R 20534867 20536867
2R 20537680 20539680
2R 20540761 20542761
2R 20545360 20547360
2R 20565542 20567542
2R 20590684 20592684
2R 20604743 20606743
2R 20615536 20617536
2R 20618182 20620182
2R 20633126 20635126
2R 20636304 20638304
2R 20689877 20691877
2R 20692650 20694650
2R 20697350 20699350
2R 20717474 20719474
2R 20726859 20728859
2R 20735420 20737420
2R 20738233 20740233
2R 20741679 20743679
2R 20749661 20751661
2R 20767295 20769295
2R 20805981 20807981
2R 20812428 20814428
2R 20822861 20824861
2R 20849705 20851705
2R 20898932 20900932
2R 20907487 20909487
2R 20912122 20914122
2R 20920811 20922811
2R 20932478 20934478
2R 20947124 20949124
2R 20955740 20957740
2R 20965990 20967990
2R 20968207 20970207
2R 20987418 20989418
2R 20989466 20991466
2R 20994797 20996797
2R 20998954 21000954
2R 21006515 21008515
2R 21010236 21012236
2R 21020922 21022922
2R 21027360 21029360
2R 21037654 21039654
2R 21046524 21048524
2R 21049652 21051652
2R 21066223 21068223
2R 21078545 21080545
2R 21091376 21093376
2R 21093929 21095929
2R 21100603 21102603
2R 21110224 21112224
2R 21116161 21118161
2R 21125379 21127379
2R 21131069 21133069
3L 28324 30324
3L 33176 35176
3L 35324 37324
3L 43403 45403
3L 49610 51610
3L 54984 56984
3L 60635 62635
3L 64323 66323
3L 143924 145924
3L 169020 171020
3L 189188 191188
3L 192062 194062
3L 270081 272081
3L 314347 316347
3L 338352 340352
3L 380308 382308
3L 385816 387816
3L 393292 395292
3L 398053 400053
3L 405518 407518
3L 408504 410504
3L 415269 417269
3L 426496 428496
3L 430290 432290
3L 447416 449416
3L 455134 457134
3L 457405 459405
3L 465056 467056
3L 467124 469124
3L 469382 471382
3L 476111 478111
3L 479208 481208
3L 482054 484054
3L 486315 488315
3L 502473 504473
3L 514233 516233
3L 519417 521417
3L 524191 526191
3L 530668 532668
3L 533347 535347
3L 543376 545376
3L 550357 552357
3L 558501 560501
3L 563266 565266
3L 585909 587909
3L 589536 591536
3L 607883 609883
3L 611329 613329
3L 618848 620848
3L 633815 635815
3L 644161 646161
3L 663787 665787
3L 667931 669931
3L 671165 673165
3L 696665 698665
3L 699236 701236
3L 713901 715901
3L 719476 721476
3L 724480 726480
3L 730136 732136
3L 732501 734501
3L 735120 737120
3L 741031 743031
3L 752618 754618
3L 755626 757626
3L 760565 762565
3L 763421 765421
3L 766364 768364
3L 771947 773947
3L 778465 780465
3L 782769 784769
3L 785468 787468
3L 791895 793895
3L 795891 797891
3L 797998 799998
3L 807226 809226
3L 813876 815876
3L 817206 819206
3L 820608 822608
3L 860942 862942
3L 863991 865991
3L 875755 877755
3L 883323 885323
3L 886077 888077
3L 906729 908729
3L 911403 913403
3L 914235 916235
3L 919687 921687
3L 922549 924549
3L 925007 927007
3L 936067 938067
3L 943161 945161
3L 954688 956688
3L 957362 959362
3L 959451 961451
3L 1000549 1002549
3L 1015560 1017560
3L 1041833 1043833
3L 1048014 1050014
3L 1056153 1058153
3L 1065505 1067505
3L 1068791 1070791
3L 1073741 1075741
3L 1080535 1082535
